system:index,chirps_rain_mm,district,evi,flood_fraction,ndvi,ndwi,year,.geo
21_24,1505.7332730970988,Parvathipuram Manyam,0.3898116154660862,0.0011835119872856997,0.6205965979218302,0.15192472741195362,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_0,750.2160706679729,Sri Sathya Sai,0.2484634463410988,0.0,0.3840828634602843,-0.03381810081315323,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_1,756.9425750286141,Sri Sathya Sai,0.23163514757597092,0.0,0.3647635745328674,-0.06315798710807359,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_2,467.5506154338367,Sri Sathya Sai,0.22115117035119444,0.0,0.3457126731052407,-0.06568090927740323,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_3,395.8630653035633,Sri Sathya Sai,0.20837950964222524,0.0,0.3129617905206196,-0.08983093563816633,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_4,545.5531729844535,Sri Sathya Sai,0.2337546532819014,0.0,0.35615749987876083,-0.06636663482811855,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_5,948.7431993722192,Sri Sathya Sai,0.2432529726059183,0.0,0.3804044419977616,-0.045482254656337005,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_6,535.2639825222615,Sri Sathya Sai,0.24547940594337617,0.0,0.37263695717300943,-0.05558210274631005,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_7,766.6700237320268,Sri Sathya Sai,0.25313661093986584,0.0,0.38665692537671237,-0.042277644798618695,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_8,597.7161685192493,Sri Sathya Sai,0.2570923192261204,0.0,0.40841336296546027,-0.03433030942261278,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_9,583.5993555049141,Sri Sathya Sai,0.23978451659022987,0.0,0.3711798561246452,-0.057181547385695586,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_10,814.2329226199254,Sri Sathya Sai,0.2786940838741486,0.0,0.42617891345315695,-0.003415051715754139,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_11,556.3470175274891,Sri Sathya Sai,0.2598574782144039,0.0,0.4002008999093081,-0.03207341415898327,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_12,531.3525021193258,Sri Sathya Sai,0.22840817738848432,0.0,0.3559689879141888,-0.07557788035676123,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_13,567.4362424547508,Sri Sathya Sai,0.23002219411445624,0.0,0.3549276084928815,-0.04582354045832104,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_14,535.7789173186161,Sri Sathya Sai,0.22806710151745674,0.0,0.35230732809354953,-0.06667374040294538,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_15,630.4910805665305,Sri Sathya Sai,0.257596398504525,0.0,0.39128015906306596,-0.03957773303151252,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_16,345.46310363522315,Sri Sathya Sai,0.2457160182882523,0.0,0.3733028026789467,-0.043314414597704506,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_17,767.2830942459359,Sri Sathya Sai,0.24277388848929163,0.0,0.37454795115457873,-0.0584860318980177,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_18,370.9775323472376,Sri Sathya Sai,0.2367556527430113,0.0,0.35957985743901116,-0.05501692893419765,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_19,644.8874399574123,Sri Sathya Sai,0.24657192263014335,0.0,0.3756832138621065,-0.05370210052676686,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_20,718.3011666585934,Sri Sathya Sai,0.2866485223593841,0.0,0.439533778166497,-0.010998982653078635,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_21,861.1977632538916,Sri Sathya Sai,0.29740875866630967,0.0,0.4713325694834411,0.014019063029044885,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_22,720.321986489636,Sri Sathya Sai,0.2886964414819867,0.0,0.4767909374888112,0.014004560148566008,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_23,468.0315232008324,Sri Sathya Sai,0.26896658611650026,0.0,0.43584786385129565,-0.013277102539770057,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_24,717.6482797605634,Sri Sathya Sai,0.29334962760419814,0.0,0.4682617461494767,0.02624515795574117,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0,1040.4301414631202,Tirupati,0.32040533479245964,0.0,0.5275017281814428,0.044631605176359376,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_1,991.1504586564915,Tirupati,0.3126651803649952,0.0,0.5209344490720392,0.05024487252730616,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_2,948.4461514451893,Tirupati,0.33201898692218773,0.0,0.5411153181605117,0.06450332160359434,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_3,744.7076803339422,Tirupati,0.32980891492865283,0.0,0.526587853983717,0.05732799751105855,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_4,982.5999817353663,Tirupati,0.32367291846752544,0.0,0.5367242763551648,0.05203698753428856,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_5,1383.0607719211157,Tirupati,0.32014662938122124,0.0,0.5250973302359694,0.04531568096980613,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_6,854.2902021987223,Tirupati,0.33397773502603856,0.0,0.5525478473973926,0.07651525257120848,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_7,1272.0239838390728,Tirupati,0.32546631127062364,0.0,0.5481866562846415,0.07533242840972305,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_8,1049.8858410246985,Tirupati,0.3367767336121234,0.0,0.5569132401900518,0.08334484654063559,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_9,793.4076115817016,Tirupati,0.32155025916492824,0.0,0.5224802420831393,0.05835949258268476,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_10,1423.7513301015774,Tirupati,0.36171544812867135,0.0,0.5893277357293675,0.11416712036074554,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_11,1117.000707151512,Tirupati,0.3566002744226012,0.0,0.5766661311393135,0.1071254263236285,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_12,1106.241925844731,Tirupati,0.3463751810388283,0.0,0.5666147135028493,0.09175309859988043,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_13,966.1775064899746,Tirupati,0.35592874930404544,0.0,0.5889712547457607,0.1056532882992401,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_14,792.8433206742545,Tirupati,0.337823855084538,0.0,0.5390805171636911,0.062224545057581473,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_15,1201.514537646127,Tirupati,0.33169146961011614,0.0,0.5487296834026892,0.06556666960357796,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_16,685.7513578261644,Tirupati,0.3370088433480395,0.0,0.5620643773235333,0.09195223770496776,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_17,1042.5718730565263,Tirupati,0.33541492574900966,0.0,0.5647575465931942,0.07576288587575293,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_18,741.6416463170765,Tirupati,0.34127204195100413,0.0,0.5600674683014735,0.08093118003379422,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_19,965.8139036637209,Tirupati,0.3350314561402562,0.0,0.5499108293527246,0.061085116611104974,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_20,1279.30535819197,Tirupati,0.3884932762548839,0.0,0.6212041585727268,0.11911180001848526,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_21,1271.1065020747421,Tirupati,0.38664980339720867,1.7355522084731704E-4,0.6273851555647512,0.1387288243297724,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_22,1308.946074372102,Tirupati,0.380092412602453,0.0,0.6285171292861574,0.14123967240020868,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_23,1020.1588950169551,Tirupati,0.3671169430971559,0.0,0.6128954378646239,0.1280467899777485,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_24,1222.5450337609325,Tirupati,0.3670247598929855,0.0,0.6159735127454313,0.13833809806636435,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
